Subject	Group	Field	Instance	Length	Variant	Example#	XPath	ExtID	English	English (pattern)	French	Level	Var1	Var2
timezones	TimeZonesEurope	metazone	Europe_Western		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Europe_Western"]/long/daylight		Western European Summer Time	Western European Summer Time	heure d’été d’Europe de l’Ouest	Moderate		
timezones	TimeZonesEurope	metazone	Europe_Western		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Europe_Western"]/long/generic		Western European Time	Western European Time	heure d’Europe de l’Ouest	Moderate		
timezones	TimeZonesEurope	metazone	Europe_Western		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Europe_Western"]/long/standard		Western European Standard Time	Western European Standard Time	heure normale d’Europe de l’Ouest	Moderate		
timezones	TimeZonesEurope	zone	Africa/Ceuta			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Ceuta"]/exemplarCity		Ceuta	Ceuta	Ceuta	Moderate		
timezones	TimeZonesEurope	zone	Arctic/Longyearbyen			0	//ldml/dates/timeZoneNames/zone[@type="Arctic/Longyearbyen"]/exemplarCity		Longyearbyen	Longyearbyen	Longyearbyen	Moderate		
timezones	TimeZonesEurope	zone	Atlantic/Azores			0	//ldml/dates/timeZoneNames/zone[@type="Atlantic/Azores"]/exemplarCity		Azores	Azores	Açores	Moderate		
timezones	TimeZonesEurope	zone	Atlantic/Canary			0	//ldml/dates/timeZoneNames/zone[@type="Atlantic/Canary"]/exemplarCity		Canary	Canary	Îles Canaries	Moderate		
timezones	TimeZonesEurope	zone	Atlantic/Faeroe			0	//ldml/dates/timeZoneNames/zone[@type="Atlantic/Faeroe"]/exemplarCity		Faroe	Faroe	Îles Féroé	Moderate		
timezones	TimeZonesEurope	zone	Atlantic/Madeira			0	//ldml/dates/timeZoneNames/zone[@type="Atlantic/Madeira"]/exemplarCity		Madeira	Madeira	Madère	Moderate		
timezones	TimeZonesEurope	zone	Atlantic/Reykjavik			0	//ldml/dates/timeZoneNames/zone[@type="Atlantic/Reykjavik"]/exemplarCity		Reykjavik	Reykjavik	Reykjavik	Moderate		
timezones	TimeZonesEurope	zone	Europe/Amsterdam			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Amsterdam"]/exemplarCity		Amsterdam	Amsterdam	Amsterdam	Moderate		
timezones	TimeZonesEurope	zone	Europe/Andorra			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Andorra"]/exemplarCity		Andorra	Andorra	Andorre	Moderate		
timezones	TimeZonesEurope	zone	Europe/Athens			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Athens"]/exemplarCity		Athens	Athens	Athènes	Moderate		
timezones	TimeZonesEurope	zone	Europe/Belgrade			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Belgrade"]/exemplarCity		Belgrade	Belgrade	Belgrade	Moderate		
timezones	TimeZonesEurope	zone	Europe/Berlin			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Berlin"]/exemplarCity		Berlin	Berlin	Berlin	Moderate		
timezones	TimeZonesEurope	zone	Europe/Bratislava			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Bratislava"]/exemplarCity		Bratislava	Bratislava	Bratislava	Moderate		
timezones	TimeZonesEurope	zone	Europe/Brussels			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Brussels"]/exemplarCity		Brussels	Brussels	Bruxelles	Moderate		
timezones	TimeZonesEurope	zone	Europe/Bucharest			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Bucharest"]/exemplarCity		Bucharest	Bucharest	Bucarest	Moderate		
timezones	TimeZonesEurope	zone	Europe/Budapest			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Budapest"]/exemplarCity		Budapest	Budapest	Budapest	Moderate		
timezones	TimeZonesEurope	zone	Europe/Busingen			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Busingen"]/exemplarCity		Busingen	Busingen	Büsingen	Moderate		
timezones	TimeZonesEurope	zone	Europe/Chisinau			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Chisinau"]/exemplarCity		Chisinau	Chisinau	Chisinau	Moderate		
timezones	TimeZonesEurope	zone	Europe/Copenhagen			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Copenhagen"]/exemplarCity		Copenhagen	Copenhagen	Copenhague	Moderate		
timezones	TimeZonesEurope	zone	Europe/Dublin			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Dublin"]/exemplarCity		Dublin	Dublin	Dublin	Moderate		
timezones	TimeZonesEurope	zone	Europe/Dublin		daylight	0	//ldml/dates/timeZoneNames/zone[@type="Europe/Dublin"]/long/daylight		Irish Standard Time	Irish Standard Time	heure d’été irlandaise	Moderate		
timezones	TimeZonesEurope	zone	Europe/Gibraltar			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Gibraltar"]/exemplarCity		Gibraltar	Gibraltar	Gibraltar	Moderate		
timezones	TimeZonesEurope	zone	Europe/Guernsey			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Guernsey"]/exemplarCity		Guernsey	Guernsey	Guernesey	Moderate		
timezones	TimeZonesEurope	zone	Europe/Helsinki			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Helsinki"]/exemplarCity		Helsinki	Helsinki	Helsinki	Moderate		
timezones	TimeZonesEurope	zone	Europe/Isle_of_Man			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Isle_of_Man"]/exemplarCity		Isle of Man	Isle of Man	Île de Man	Moderate		
timezones	TimeZonesEurope	zone	Europe/Jersey			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Jersey"]/exemplarCity		Jersey	Jersey	Jersey	Moderate		
timezones	TimeZonesEurope	zone	Europe/Kiev			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Kiev"]/exemplarCity		Kyiv	Kyiv	Kiev	Moderate		
timezones	TimeZonesEurope	zone	Europe/Lisbon			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Lisbon"]/exemplarCity		Lisbon	Lisbon	Lisbonne	Moderate		
timezones	TimeZonesEurope	zone	Europe/Ljubljana			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Ljubljana"]/exemplarCity		Ljubljana	Ljubljana	Ljubljana	Moderate		
timezones	TimeZonesEurope	zone	Europe/London			0	//ldml/dates/timeZoneNames/zone[@type="Europe/London"]/exemplarCity		London	London	Londres	Moderate		
timezones	TimeZonesEurope	zone	Europe/London		daylight	0	//ldml/dates/timeZoneNames/zone[@type="Europe/London"]/long/daylight		British Summer Time	British Summer Time	heure d’été britannique	Moderate		
timezones	TimeZonesEurope	zone	Europe/Luxembourg			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Luxembourg"]/exemplarCity		Luxembourg	Luxembourg	Luxembourg	Moderate		
timezones	TimeZonesEurope	zone	Europe/Madrid			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Madrid"]/exemplarCity		Madrid	Madrid	Madrid	Moderate		
timezones	TimeZonesEurope	zone	Europe/Malta			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Malta"]/exemplarCity		Malta	Malta	Malte	Moderate		
timezones	TimeZonesEurope	zone	Europe/Mariehamn			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Mariehamn"]/exemplarCity		Mariehamn	Mariehamn	Mariehamn	Moderate		
timezones	TimeZonesEurope	zone	Europe/Minsk			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Minsk"]/exemplarCity		Minsk	Minsk	Minsk	Moderate		
timezones	TimeZonesEurope	zone	Europe/Monaco			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Monaco"]/exemplarCity		Monaco	Monaco	Monaco	Moderate		
timezones	TimeZonesEurope	zone	Europe/Oslo			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Oslo"]/exemplarCity		Oslo	Oslo	Oslo	Moderate		
timezones	TimeZonesEurope	zone	Europe/Paris			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Paris"]/exemplarCity		Paris	Paris	Paris	Moderate		
timezones	TimeZonesEurope	zone	Europe/Podgorica			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Podgorica"]/exemplarCity		Podgorica	Podgorica	Podgorica	Moderate		
timezones	TimeZonesEurope	zone	Europe/Prague			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Prague"]/exemplarCity		Prague	Prague	Prague	Moderate		
timezones	TimeZonesEurope	zone	Europe/Riga			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Riga"]/exemplarCity		Riga	Riga	Riga	Moderate		
timezones	TimeZonesEurope	zone	Europe/Rome			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Rome"]/exemplarCity		Rome	Rome	Rome	Moderate		
timezones	TimeZonesEurope	zone	Europe/San_Marino			0	//ldml/dates/timeZoneNames/zone[@type="Europe/San_Marino"]/exemplarCity		San Marino	San Marino	Saint-Marin	Moderate		
timezones	TimeZonesEurope	zone	Europe/Sarajevo			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Sarajevo"]/exemplarCity		Sarajevo	Sarajevo	Sarajevo	Moderate		
timezones	TimeZonesEurope	zone	Europe/Simferopol			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Simferopol"]/exemplarCity		Simferopol	Simferopol	Simferopol	Moderate		
timezones	TimeZonesEurope	zone	Europe/Skopje			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Skopje"]/exemplarCity		Skopje	Skopje	Skopje	Moderate		
timezones	TimeZonesEurope	zone	Europe/Sofia			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Sofia"]/exemplarCity		Sofia	Sofia	Sofia	Moderate		
timezones	TimeZonesEurope	zone	Europe/Stockholm			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Stockholm"]/exemplarCity		Stockholm	Stockholm	Stockholm	Moderate		
timezones	TimeZonesEurope	zone	Europe/Tallinn			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Tallinn"]/exemplarCity		Tallinn	Tallinn	Tallinn	Moderate		
timezones	TimeZonesEurope	zone	Europe/Tirane			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Tirane"]/exemplarCity		Tirane	Tirane	Tirana	Moderate		
timezones	TimeZonesEurope	zone	Europe/Vaduz			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Vaduz"]/exemplarCity		Vaduz	Vaduz	Vaduz	Moderate		
timezones	TimeZonesEurope	zone	Europe/Vatican			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Vatican"]/exemplarCity		Vatican	Vatican	Le Vatican	Moderate		
timezones	TimeZonesEurope	zone	Europe/Vienna			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Vienna"]/exemplarCity		Vienna	Vienna	Vienne	Moderate		
timezones	TimeZonesEurope	zone	Europe/Vilnius			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Vilnius"]/exemplarCity		Vilnius	Vilnius	Vilnius	Moderate		
timezones	TimeZonesEurope	zone	Europe/Warsaw			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Warsaw"]/exemplarCity		Warsaw	Warsaw	Varsovie	Moderate		
timezones	TimeZonesEurope	zone	Europe/Zagreb			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Zagreb"]/exemplarCity		Zagreb	Zagreb	Zagreb	Moderate		
timezones	TimeZonesEurope	zone	Europe/Zurich			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Zurich"]/exemplarCity		Zurich	Zurich	Zurich	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Alaska		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Alaska"]/long/daylight		Alaska Daylight Time	Alaska Daylight Time	heure d’été de l’Alaska	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Alaska		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Alaska"]/long/generic		Alaska Time	Alaska Time	heure de l’Alaska	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Alaska		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Alaska"]/long/standard		Alaska Standard Time	Alaska Standard Time	heure normale de l’Alaska	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Central		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="America_Central"]/long/daylight		Central Daylight Time	Central Daylight Time	heure d’été du centre nord-américain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Central		generic	0	//ldml/dates/timeZoneNames/metazone[@type="America_Central"]/long/generic		Central Time	Central Time	heure du centre nord-américain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Central		standard	0	//ldml/dates/timeZoneNames/metazone[@type="America_Central"]/long/standard		Central Standard Time	Central Standard Time	heure normale du centre nord-américain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Eastern		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="America_Eastern"]/long/daylight		Eastern Daylight Time	Eastern Daylight Time	heure d’été de l’Est nord-américain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Eastern		generic	0	//ldml/dates/timeZoneNames/metazone[@type="America_Eastern"]/long/generic		Eastern Time	Eastern Time	heure de l’Est nord-américain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Eastern		standard	0	//ldml/dates/timeZoneNames/metazone[@type="America_Eastern"]/long/standard		Eastern Standard Time	Eastern Standard Time	heure normale de l’Est nord-américain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Mountain		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="America_Mountain"]/long/daylight		Mountain Daylight Time	Mountain Daylight Time	heure d’été des Rocheuses	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Mountain		generic	0	//ldml/dates/timeZoneNames/metazone[@type="America_Mountain"]/long/generic		Mountain Time	Mountain Time	heure des Rocheuses	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Mountain		standard	0	//ldml/dates/timeZoneNames/metazone[@type="America_Mountain"]/long/standard		Mountain Standard Time	Mountain Standard Time	heure normale des Rocheuses	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Pacific		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="America_Pacific"]/long/daylight		Pacific Daylight Time	Pacific Daylight Time	heure d’été du Pacifique nord-américain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Pacific		generic	0	//ldml/dates/timeZoneNames/metazone[@type="America_Pacific"]/long/generic		Pacific Time	Pacific Time	heure du Pacifique nord-américain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	America_Pacific		standard	0	//ldml/dates/timeZoneNames/metazone[@type="America_Pacific"]/long/standard		Pacific Standard Time	Pacific Standard Time	heure normale du Pacifique nord-américain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Atlantic		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Atlantic"]/long/daylight		Atlantic Daylight Time	Atlantic Daylight Time	heure d’été de l’Atlantique	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Atlantic		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Atlantic"]/long/generic		Atlantic Time	Atlantic Time	heure de l’Atlantique	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Atlantic		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Atlantic"]/long/standard		Atlantic Standard Time	Atlantic Standard Time	heure normale de l’Atlantique	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Cuba		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Cuba"]/long/daylight		Cuba Daylight Time	Cuba Daylight Time	heure d’été de Cuba	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Cuba		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Cuba"]/long/generic		Cuba Time	Cuba Time	heure de Cuba	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Cuba		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Cuba"]/long/standard		Cuba Standard Time	Cuba Standard Time	heure normale de Cuba	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Greenland_Eastern		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Greenland_Eastern"]/long/daylight		East Greenland Summer Time	East Greenland Summer Time	heure d’été de l’Est du Groenland	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Greenland_Eastern		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Greenland_Eastern"]/long/generic		East Greenland Time	East Greenland Time	heure de l’Est du Groenland	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Greenland_Eastern		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Greenland_Eastern"]/long/standard		East Greenland Standard Time	East Greenland Standard Time	heure normale de l’Est du Groenland	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Greenland_Western		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Greenland_Western"]/long/daylight		West Greenland Summer Time	West Greenland Summer Time	heure d’été de l’Ouest du Groenland	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Greenland_Western		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Greenland_Western"]/long/generic		West Greenland Time	West Greenland Time	heure de l’Ouest du Groenland	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Greenland_Western		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Greenland_Western"]/long/standard		West Greenland Standard Time	West Greenland Standard Time	heure normale de l’Ouest du Groenland	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Hawaii_Aleutian		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Hawaii_Aleutian"]/long/daylight		Hawaii-Aleutian Daylight Time	Hawaii-Aleutian Daylight Time	heure d’été d’Hawaï - Aléoutiennes	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Hawaii_Aleutian		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Hawaii_Aleutian"]/long/generic		Hawaii-Aleutian Time	Hawaii-Aleutian Time	heure d’Hawaï - Aléoutiennes	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Hawaii_Aleutian		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Hawaii_Aleutian"]/long/standard		Hawaii-Aleutian Standard Time	Hawaii-Aleutian Standard Time	heure normale d’Hawaï - Aléoutiennes	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Mexico_Pacific		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Mexico_Pacific"]/long/daylight		Mexican Pacific Daylight Time	Mexican Pacific Daylight Time	heure d’été du Pacifique mexicain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Mexico_Pacific		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Mexico_Pacific"]/long/generic		Mexican Pacific Time	Mexican Pacific Time	heure du Pacifique mexicain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Mexico_Pacific		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Mexico_Pacific"]/long/standard		Mexican Pacific Standard Time	Mexican Pacific Standard Time	heure normale du Pacifique mexicain	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Newfoundland		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Newfoundland"]/long/daylight		Newfoundland Daylight Time	Newfoundland Daylight Time	heure d’été de Terre-Neuve	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Newfoundland		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Newfoundland"]/long/generic		Newfoundland Time	Newfoundland Time	heure de Terre-Neuve	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Newfoundland		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Newfoundland"]/long/standard		Newfoundland Standard Time	Newfoundland Standard Time	heure normale de Terre-Neuve	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Pierre_Miquelon		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Pierre_Miquelon"]/long/daylight		St. Pierre & Miquelon Daylight Time	St. Pierre & Miquelon Daylight Time	heure d’été de Saint-Pierre-et-Miquelon	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Pierre_Miquelon		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Pierre_Miquelon"]/long/generic		St. Pierre & Miquelon Time	St. Pierre & Miquelon Time	heure de Saint-Pierre-et-Miquelon	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Pierre_Miquelon		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Pierre_Miquelon"]/long/standard		St. Pierre & Miquelon Standard Time	St. Pierre & Miquelon Standard Time	heure normale de Saint-Pierre-et-Miquelon	Moderate		
timezones	TimeZonesNorthAmerica	metazone	Yukon		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Yukon"]/long/standard		Yukon Time	Yukon Time	heure normale du Yukon	Moderate		
timezones	TimeZonesNorthAmerica	zone	America/Adak			0	//ldml/dates/timeZoneNames/zone[@type="America/Adak"]/exemplarCity		Adak	Adak	Adak	Moderate		
timezones	TimeZonesNorthAmerica	zone	America/Anchorage			0	//ldml/dates/timeZoneNames/zone[@type="America/Anchorage"]/exemplarCity		Anchorage	Anchorage	Anchorage	Moderate		
timezones	TimeZonesNorthAmerica	zone	America/Anguilla			0	//ldml/dates/timeZoneNames/zone[@type="America/Anguilla"]/exemplarCity		Anguilla	Anguilla	Anguilla	Moderate		
timezones	TimeZonesNorthAmerica	zone	America/Antigua			0	//ldml/dates/timeZoneNames/zone[@type="America/Antigua"]/exemplarCity		Antigua	Antigua	Antigua	Moderate		
timezones	TimeZonesNorthAmerica	zone	America/Aruba			0	//ldml/dates/timeZoneNames/zone[@type="America/Aruba"]/exemplarCity		Aruba	Aruba	Aruba	Moderate		
timezones	TimeZonesNorthAmerica	zone	America/Bahia_Banderas			0	//ldml/dates/timeZoneNames/zone[@type="America/Bahia_Banderas"]/exemplarCity		Bahía de Banderas	Bahía de Banderas	Bahia de Banderas	Moderate		
timezones	TimeZonesNorthAmerica	zone	America/Barbados			0	//ldml/dates/timeZoneNames/zone[@type="America/Barbados"]/exemplarCity		Barbados	Barbados	La Barbade	Moderate		
